Date,Latitude,Longitude,WS2M,WD2M,T2M,T2M_MAX,T2M_MIN,T2MDEW,RH2M,PS,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DIFF,FIRE
19950615,-107.52361,37.41278,0.33,149.8,10.57,18.32,5.04,5.43,73.72,71.22,27.64,20.31,18.31,1
20130517,-107.80833,37.44833,0.57,236.2,7.82,16.71,-0.58,-8.52,34.22,71.09,20.94,31.49,6.25,1
19961017,-106.86333,37.19722,2.21,264.3,2.26,11.19,-4.7,-13.31,35.8,75.47,21.1,17.78,3.6,1
20200824,-108.16081,37.59371,1.16,216.9,20.44,27.03,14.23,5.7,40.22,74.29,31.17,21.91,7.18,1
20060702,-107.89861,37.42833,1.24,301.3,16.24,21.51,10.17,8.29,62.45,74.33,28.55,21.51,10.64,1
20030723,-107.18944,37.22444,1.19,56.6,21.79,27.16,18.2,8.56,45.09,79.35,29.09,16.03,10.64,1
19870917,-108.47667,37.66306,0.97,286.9,15.7,23.4,8.61,0.22,37.67,79.69,28.46,19.2,12.75,1
19890725,-107.42528,37.14361,1.26,109.6,16.88,23.61,12.27,8.74,61.85,79.09,27.23,14.19,13.88,1
20060822,-107.37361,37.23472,0.54,138.6,17.51,22.22,14.73,11.51,69.35,79.52,27.8,14.54,10.71,1
20000704,-108.45861,37.53028,1.44,211.7,20.61,28.82,11.89,-7.2,18.36,79.69,23.59,32.96,3.43,1
20130511,-106.93861,37.31639,1.45,39.5,4.78,11.71,-2.85,-3.39,60.86,71.93,22.89,23.03,6.94,1
20030617,-108.48528,37.52556,1.32,156,21.56,28.61,15.14,5.68,39.42,79.8,28.01,19.86,12.86,1
19980622,-108.58306,37.49694,1.62,214.7,19.15,27.91,9.77,-5.55,21.79,79.73,21.9,33.93,2.25,1
20000713,-107.47222,37.37583,0.26,39.1,17.18,26.67,7.16,4.81,51.58,71.95,27.86,21.2,15.05,1
19900805,-106.905,37.17917,1.76,188.4,15.71,22.15,7.55,6.5,59.83,76.42,25.3,18.69,10.86,1
19960525,-107.54944,37.31556,0.43,165.1,4.99,9.7,-1.27,-4.37,54.04,70.63,26.63,11.1,10.06,1
20121104,-106.88361,37.33278,1.36,336.8,2.58,11.9,-2.49,-9.32,44,71.66,20.16,12.48,6.4,1
19870925,-107.82639,37.48417,0.84,182.2,10.23,14.51,6.1,2.23,58.94,73.93,25.53,11.92,9.04,1
20180603,-106.71139,37.06417,2.75,129.7,13.17,21.98,6.62,5.01,61,76.11,26.79,6.93,4.87,1
20170905,-108.38417,37.58389,1.18,309.2,17.59,26.1,9.45,4.51,47.24,74.41,27.35,23.24,5.52,1
19911011,-106.88639,37.27111,1.18,252.1,10.08,19.47,3.12,-6.46,33.06,71.99,18.4,20.09,2.37,1
20130810,-106.96361,37.33528,1.38,235.1,10.82,16.99,6.12,5.45,71.27,72.11,25.76,21.15,5.35,1
19940714,-107.82306,37.47667,1.65,224.5,19.51,26.8,11.74,-1.73,25.39,74.12,24.73,23.16,14.81,1
20040726,-107.7675,37.47583,0.3,253.4,11.2,17.81,6.47,5.04,70.3,71.8,26.9,17.79,9.64,1
20201107,-108.55581,37.63176,3.32,190.3,11.27,18.03,2.99,1.62,54,78.54,27.99,4.23,3.21,1
20040810,-107.78444,37.50417,0.52,25.8,15.45,24.09,8.68,-0.75,35.64,71.86,26.01,23.25,8.99,1
20191008,-108.24472,37.86556,1.18,214.7,8.33,17.78,1.71,-4.92,42.53,73.78,22.5,19.76,2.79,1
20020726,-107.08611,37.47194,1.81,276,17.93,26.54,8.68,3.88,45.57,71.79,26.72,26.91,8.73,1
20180604,-107.11333,37.33083,1.47,276.9,13.85,23.63,2.6,-1.69,42.68,71.7,23.44,29.11,6.58,1
19890721,-107.70944,37.375,0.3,124.6,16.38,27.24,7.65,5.05,56.82,71.59,26.18,22.94,16.64,1
20180714,-107.13639,37.41,0.68,52.6,18.26,25.91,10.99,7.4,56,72.04,29.57,19.42,10.06,1
20121025,-107.66583,37.51806,0.43,292.1,-3.58,2.7,-8.26,-13.3,48.5,70.83,17.19,17.47,2.05,1
20060604,-107.25667,37.46556,0.63,314.6,15.2,24.26,6.56,-3.97,29.23,71.47,23.76,29.33,7.95,1
19960726,-107.19417,37.51694,0.44,357.9,15.49,23.56,6.89,1.98,44.69,71.78,26.61,23.56,16.89,1
20050803,-107.25361,37.29167,0.34,57.6,15.67,24.73,7.96,4.76,55.62,71.68,26.79,26.03,7.64,1
19890705,-107.47361,37.30611,0.33,324,20.2,29.89,11.33,-5.79,19.28,71.86,24.81,28.42,7.44,1
20060718,-107.32917,37.28944,0.24,67.7,15.63,26.4,8.95,6.11,59.63,72.03,29.73,21.04,10.31,1
19880709,-108.52944,37.53528,1.03,140.2,22.12,30.09,14.14,7.06,41.92,79.74,31.33,21.66,19.03,1
20190606,-108.43972,37.49028,1.06,209.9,19.4,27.84,9.51,5.78,47.29,79.63,26.41,30.7,5.61,1
20020709,-108.31472,37.58972,1.61,57.3,19.18,26.39,11.93,7.89,52.52,74.6,30.72,24.16,8.56,1
20050717,-107.78944,37.52083,0.4,315.4,17.27,26.16,10.39,5.2,48.9,71.6,28.03,23.73,9.06,1
19890707,-107.43222,37.14944,1.15,191.3,26.59,35.69,16.39,0.24,19.98,79.37,25.3,26.92,12.1,1
20000603,-107.1,37.41944,1.16,280.6,14.45,24.05,5.47,-3.31,36.62,71.89,24.35,25.93,9.91,1
20110824,-107.35111,37.31611,0.18,87.9,14.82,24,7.62,7.41,65.82,71.91,28.5,16.49,5.65,1
20000816,-107.07139,37.37333,1.06,257.2,13.73,17.67,9.7,7.05,65.91,72.21,27.61,20.07,12.12,1
20030527,-107.15806,37.28111,1.33,25.1,15.06,22.8,6.68,3.07,49.26,72.05,26.58,25.22,12.91,1
19960714,-108.715,37.76972,1.37,254.1,23.66,31.85,15.21,1.52,26.94,79.01,27.8,27.83,11.49,1
19970718,-108.30528,37.56222,1.25,165,16.81,24.09,10.74,6.82,55.51,74.06,30.48,24.98,16.3,1
20040626,-107.92444,37.36194,1.65,316.7,14.11,20.98,8.8,2.74,48.79,74.12,26.12,18.64,8.61,1
20181118,-107.25972,37.17222,1.18,257.7,1.57,9.3,-3.7,-9.54,44.1,78.62,18.06,13.36,2.27,1
19910718,-108.01167,37.32556,1.44,332,18.06,24.97,12.21,7.7,53.72,74,32.16,23.41,12.86,1
20030725,-106.77889,37.08306,1.91,256.8,23.5,32.46,14.72,7.46,40.35,75.98,28.85,23.77,8.99,1
20030724,-108.57639,37.8275,2.37,175.2,25.57,34.75,17.21,7.78,35.81,79.2,29.64,24.94,6.58,1
19990616,-107.52972,37.47,0.33,205.2,11.57,18.44,4.37,3.28,61.78,71.57,25.37,22.41,11.25,1
